"","Artist","Album_Name","Track_Title","Track_Id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Y"
"6658","iKON","WELCOME BACK (COMPLETE EDITION)","WAIT FOR ME - KR Ver.","2tDBM52B11dwN1VFuD0rEj",0.536,0.834,7,-3.312,1,0.0409,0.0355,0,0.155,0.219,143.964,228827,4,5
"5803","PENTAGON","Universe : The Black Hall","Zoom Up","55KLzAWoT7jn0eSP8Jjnm7",0.47,0.932,11,-2.166,0,0.197,0.0842,0,0.298,0.73,102.842,196173,4,27
"3635","NU'EST","NU'EST The First Album ""Re:BIRTH""","CLIMAX","2hebHVpJW2pYC5BsqskkT6",0.406,0.855,1,-3.637,1,0.0544,0.217,0,0.248,0.303,172.023,192318,4,22
"4086","GOT7","モリ↑ガッテヨ(初回生産盤B)","GOT ur LUV","73vFCyWNDZ81U0p6Vk6woL",0.747,0.876,4,-3.538,0,0.0347,0.00861,0,0.122,0.653,100.036,204360,4,20
"5554","CHUNG HA","Querencia","PLAY (feat. Changmo)","6UM5HKVVm1cjOQhUJB4Ft3",0.636,0.941,3,-0.792,0,0.101,0.171,2.68e-05,0.152,0.888,103.926,199524,4,59
"7820","Jonghyun","JONGHYUN The Collection ""Story Op.2""","Love Is So Nice","5L6gJckKOQ0RxmFS8aB2e9",0.485,0.644,7,-5.766,1,0.0612,0.548,0,0.208,0.664,84.693,207008,4,39
"1551","SS501","Ss501 (Standard Edition)","Always and Forever","1C3qA7nYxENBFR4mllVTOt",0.493,0.482,3,-7.244,1,0.0278,0.54,0.000141,0.211,0.302,141.241,323013,4,7
"7331","GIRIBOY","Science Fiction Music","hooksong (Prod. By sec paul)","4jgjX77dDvKNMOyqQZxX9B",0.856,0.434,4,-7.581,1,0.145,0.786,1.13e-06,0.0966,0.728,97.036,202909,4,21
"5245","BTOB","Born TO Beat (Asia Special Edition)","Imagine","023WADifPh2TEMjwoQkrbF",0.681,0.81,0,-4.611,0,0.0346,0.121,0,0.0873,0.18,97.95,224026,4,24
"2128","KARA","Blooming","Two of Us","1R4p1yghCvYh9NGtnwejFW",0.769,0.717,6,-4.084,0,0.0402,0.244,0,0.143,0.659,92.985,197173,4,8
"98","Shinhwa","State Of The Art","Doobob","2oTuGqxL6ARHDIfIsQmitJ",0.683,0.886,1,-5.119,1,0.0404,0.0577,0,0.305,0.653,112.993,211813,4,7
"5047","Stray Kids","Mixtape","어린 날개","53qnaL5GjmtOPOQZRsxWKd",0.666,0.938,11,-2.553,0,0.11,0.172,0,0.319,0.615,139.96,200409,4,23
"7354","GIRIBOY","Sexual Perceptions","Adult","16cZX6b3dGidrCn3VLD17J",0.533,0.614,3,-7.905,0,0.342,0.863,1.11e-06,0.178,0.615,174.896,207008,4,27
"7676","JUSTHIS","4 the Youth","Sensitive (Interlude)","64613LwRDgk0Ep2UrAxw20",0.554,0.596,4,-9.8,0,0.424,0.605,0,0.253,0.606,102.704,71060,5,10
"7036","Epik High","High Society","Lady (High Society)","5X9kohesotpwmIPZqEnhQW",0.874,0.817,1,-4.146,1,0.158,0.23,0,0.0911,0.855,102.506,224227,4,14
"2551","SHINee","AMIGO - The 1st Album Repackage","Love Should go on (Plugged by DJ Oneshot)","5xJxBrkqMoom44PXo2TTOC",0.768,0.926,5,-3.552,1,0.145,0.277,0,0.251,0.678,99.991,200347,4,22
"1478","TVXQ","Rising Sun - The 1st Live Concert","Like weather - TVXQ! Version, Bonus Track, Live","7MQ3KD755FZf5gisWIpcMj",0.435,0.436,0,-7.609,1,0.0282,0.282,1.59e-05,0.173,0.149,66.01,255933,4,6
"3167","Miss A","HUSH","남자 없이 잘 살아","7hCnoPpEDBMGnooYnOCRPX",0.753,0.757,0,-4.004,1,0.0366,0.0202,1.98e-05,0.0531,0.893,155.993,210705,4,45
"3856","BTS","The Most Beautiful Moment in Life: Young Forever","Intro: The Most Beautiful Moment in Life","2C4AmTAKoJQgfMDXFasXcY",0.494,0.97,7,-3.513,0,0.444,0.205,0,0.0692,0.23,92.56,124739,4,47
"6362","iKON","iKON JAPAN TOUR 2019","BLING BLING - iKON JAPAN TOUR 2019 at MAKUHARI MESSE_2019.9.8","2N7WDDnisPBdiI61KRFOTN",0.612,0.954,7,-5.92,1,0.0879,0.0616,0,0.673,0.401,125.058,221653,4,16
"7961","Akmu","SAILING","Farewell","3ZuMqSSaMJmJh9Q0gn5ye8",0.643,0.128,0,-10.382,1,0.0338,0.921,0,0.109,0.329,135.884,208138,4,39
"2815","INFINITE","AIR","True Love - Japanese Ver.","5wxwTNScWVBMDavpp95EiY",0.65,0.802,9,-3.645,0,0.0556,0.302,0,0.0935,0.666,94.998,209827,4,9
"7755","CHANGMO","M O T O W N","Nobody","4X7lKAmfbXMoQOiQ7mbXsd",0.562,0.712,5,-6.911,0,0.0415,0.0512,1.88e-05,0.0786,0.102,105,240065,4,13
"3378","EXO","LOVE SHOT– The 5th Album Repackage","Love Shot - Chinese Version","7K45R30uQUtN22SgOjVLK2",0.7,0.666,5,-4.25,0,0.138,0.0797,0,0.0977,0.394,145.906,200306,4,35
"5785","PENTAGON","UNIVERSE : THE HISTORY","Can you feel it - 2020 Japanese ver.","1G5mgxafDnMt2qHpCsCOvy",0.588,0.868,7,-3.006,1,0.175,0.0463,0,0.0708,0.662,189.903,197920,4,16
"2723","2PM","Member's Selection","10 Out of 10","2oJumvALZrts4rOI3c5nGL",0.79,0.918,8,-4.223,1,0.0718,0.046,0,0.291,0.753,108.977,203148,4,44
"3975","GOT7","LOVE LOOP","備忘録","7mPAYvMaaUso9lNQVcZXws",0.847,0.678,4,-4.566,0,0.0831,0.0955,0,0.082,0.583,110.022,188387,4,32
"2353","SHINee","Odd - The 4th Album","Love Sick","7GQGxxjku3NdnjZELQwMbF",0.699,0.792,1,-4.627,1,0.0445,0.241,0,0.136,0.686,98.979,200182,4,40
"1431","TVXQ","O - THE 2ND ASIA TOUR CONCERT","HUG - Live","7hUizlmmMeOsOPh6G0R4Sd",0.666,0.899,5,-4.995,0,0.0796,0.086,0,0.363,0.682,114.993,280240,4,5
"8054","DAVICHI","Vivid Summer Edition 1st Amaranth Repackage Album","립스틱 짙게 바르고","4jMyVP4hkUl4oPEHkllzyo",0.529,0.865,4,-4.068,0,0.0608,0.033,0,0.108,0.54,96.882,257067,4,7
"6936","Epik High","Lovescream","Fallin` (feat. 조예진)","7zWCA5LPL3ohUmCYEYILOL",0.741,0.824,5,-6.815,0,0.0384,0.174,0.000481,0.635,0.397,126.006,228760,4,22
"7130","San E","'Not' Based on the True Story","Break Up Dinner - Instrumental","0YAFSzTNEyTCtpWSENErhI",0.782,0.581,1,-5.636,0,0.0364,0.649,0.623,0.153,0.5,92.009,205481,4,3
"3855","BTS","Youth","Epilogue : Young Forever - Japanese Ver.","0FHsHpMfgHnh8HIE1qCwoI",0.461,0.76,5,-4.299,0,0.236,0.0221,0,0.104,0.349,87.434,173347,4,41
"4728","NCT 127","Sticker - The 3rd Album","The Rainy Night","0AY4qmK5YRpqSpGsnjskDK",0.476,0.633,5,-4.707,1,0.0423,0.359,0,0.139,0.337,149.738,199027,3,50
"7415","Loopy","King Loopy","Friday","6aHM1kSfb2UABc7s1BoJMZ",0.371,0.299,5,-11.62,1,0.0502,0.58,3.09e-05,0.112,0.141,138.346,200594,3,8
"2243","SHINee","SHINee THE BEST FROM NOW ON","D×D×D","0k7o7LkhIRBlDHxAtSMPno",0.746,0.798,7,-3.908,1,0.0605,0.00775,0,0.0857,0.826,127.992,207080,4,21
"3372","EXO","LOVE SHOT– The 5th Album Repackage","With You","5XBSIKuDdWjTTvn2TDZftZ",0.623,0.74,1,-7.051,0,0.0403,0.223,0,0.431,0.383,134.9,188544,4,37
"5957","WINNER","WINNER THE BEST ""SONG 4 U""","ZOO - JP Ver.","0GS8axaIAaIqLjLLBLNaQ3",0.806,0.745,8,-2.864,1,0.054,0.312,0,0.0511,0.735,128.049,215027,4,10
"4031","GOT7","Present : YOU","Lullaby - English Ver.","16eRR7XkOtzj8ViIjiN1Cu",0.724,0.901,0,-2.919,1,0.1,0.00601,0,0.131,0.613,129.973,217507,4,41
"8478","Samuel Seo","Welcome to My Zone","The Exit (With No Exit)","0U77isKyMqagOrCMDnm9SG",0.396,0.525,5,-9.394,1,0.0658,0.0806,4.5e-06,0.102,0.206,141.179,215987,4,0
"8223","Sung Si Kyung","Winter Wonderland","White Christmas","0dTOJy8LXxKsST4T4y1mYb",0.438,0.132,3,-17.909,1,0.0378,0.961,0.000359,0.105,0.173,125.617,211765,4,5
"2471","SHINee","Sherlock - The 4th Mini Album","Honesty","2EFCh6MtGVKxGPVDH3jY3L",0.794,0.345,4,-8.013,1,0.0341,0.66,0,0.155,0.59,116.091,231453,4,33
"7119","San E","The Boy Who Cried Wolf","$$o Dope (feat. Vasco & C Jamm)","1JWr2CWfJVSW6fQBwttcd8",0.915,0.689,10,-3.35,1,0.076,0.0739,0,0.156,0.16,97.944,230187,4,7
"4077","GOT7","モリ↑ガッテヨ(通常盤)","AROUND THE WORLD","7HtGRQNqGXo1pYi48GgWtl",0.705,0.926,11,-3.593,0,0.181,0.012,0,0.106,0.652,140.051,238240,4,11
"2105","KARA","KARA 3rd Album STEP","Rider","7ydj5JIjrJTCMqmxGyiywB",0.636,0.982,1,-1.249,1,0.104,0.0547,0,0.316,0.678,136,185907,4,20
"4217","TWICE","Perfect World","Fanfare","3uqAI1vTwmFuGbLoYSjZHz",0.669,0.956,6,-2.49,1,0.126,0.0302,9.78e-06,0.0764,0.81,114.922,220240,4,55
"4088","GOT7","モリ↑ガッテヨ(初回生産盤B)","BE MY GIRL","3mm4QebSUIdJZKMFO8p1FQ",0.666,0.923,2,-4.408,1,0.0493,0.000313,0.000758,0.0611,0.668,122.999,195347,4,20
"6953","Epik High","Pieces, Part One","Decalcomanie","7I8Jz8ixydAgAwO5LeyTQR",0.738,0.908,9,-5.137,0,0.0628,0.119,1.53e-05,0.104,0.787,99.988,228720,4,15
"7332","GIRIBOY","Science Fiction Music","Skyblue (Prod. By GIRIBOY)","6canKAIi6LgHgKhQiAhocq",0.887,0.751,8,-3.847,1,0.0882,0.157,0,0.111,0.797,116.011,228000,4,16
"6413","iKON","NEW KIDS","ONLY YOU - KR Ver.","4k8UknkEJgaT6v9vVdcIMI",0.821,0.796,8,-3.089,1,0.0467,0.246,0,0.157,0.893,115.027,212160,4,13
"842","BIGBANG","BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN","WE LIKE 2 PARTY - KR Ver. (BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN)","2H4VNGoQyAvFdO9gcfJSC0",0.553,0.953,9,-4.297,1,0.146,0.0228,0,0.966,0.616,90.002,200587,4,13
"4060","GOT7","FLIGHT LOG : TURBULENCE","Who’s That","4ZszdhuMa7xyedSM1tULbP",0.841,0.686,5,-3.705,0,0.14,0.0949,0,0.0722,0.585,112.076,215027,4,33
"2700","2PM","Grown","원점으로","4jNb4qQDcy2IE83ehuLlfV",0.67,0.826,0,-3.336,1,0.0307,0.012,0,0.556,0.799,128.011,222506,4,31
"5200","MAMAMOO","Melting","Funky Boy","0sdXpTQhh1PhpyH3iLznAn",0.723,0.881,3,-4.061,0,0.098,0.0549,0,0.604,0.819,130.004,215876,4,33
"1636","Super Junior","REPLAY - The 8th Repackage Album","Spin Up!","6UOZ4unQZfcZXcfalUcxQY",0.701,0.9,1,-3.446,1,0.195,0.0974,0,0.277,0.904,117.101,189823,4,21
"8227","Sung Si Kyung","4집 - 다시 꿈꾸고 싶다","안녕","6S6210uDwYQ5HNRUZuFORP",0.397,0.216,7,-10.902,0,0.0304,0.84,0,0.0582,0.152,143.726,244600,4,13
"2176","Wonder Girls","The Wonder Years - Trilogy","Saying I Love You - Inst.","7vpfeBRVRIsByBNPVRFQa7",0.281,0.352,4,-12.726,1,0.0295,0.44,0.882,0.0999,0.0971,66.68,235080,4,7
"5075","ATEEZ","ZERO : FEVER Part.2","Take Me Home","0Fj5sQ4V4fYGVOxkoNUxz1",0.636,0.893,0,-3.343,0,0.043,0.0349,0,0.458,0.413,98.026,221001,4,57
"153","Shinhwa","Winter Story","Mistake","4DkpNUtfhudbEzoelryhF5",0.882,0.527,5,-6.937,0,0.248,0.00803,0,0.0573,0.909,98.019,187280,4,2
"3939","BTS","Skool Luv Affair","Where You From","0nZaV8LwxHeg8TqFy193IL",0.654,0.867,7,-1.772,1,0.313,0.432,0,0.0745,0.919,85.078,240107,4,57
"1709","Super Junior","SUPER SHOW 5 - SUPER JUNIOR The 5th WORLD TOUR (Live)","Wonder Boy - Live","2N5CVwsEisx9rwhwUt4gJq",0.2,0.979,0,-2.765,1,0.176,0.116,0,0.919,0.279,164.206,197120,4,17
"5864","SEUNGRI","THE GREAT SEUNGRI","WHERE R U FROM","36K8QsBhzdTei8xlaacmKH",0.832,0.9,2,-3.55,1,0.155,0.0497,0,0.269,0.827,122.992,224634,4,39
"7362","GIRIBOY","Sensual Album","Breath (feat.Take One)","31XMHpYJkNxfVWh79o6tfX",0.821,0.559,6,-4.001,1,0.267,0.294,0.000503,0.0719,0.828,80.024,254198,4,10
"1176","TVXQ","WITH","Time Works Wonders","4LyKHXvHK5F0uPl3rz1PTS",0.425,0.752,5,-3.937,1,0.0343,0.201,2.41e-06,0.118,0.609,174.259,232053,4,13
"1377","TVXQ","MIROTIC - The 4th Album Special Edition","Are You A Good Girl","0rq0ZG6xqDiFa4CN5dEAV8",0.808,0.92,1,-0.809,0,0.0578,0.0512,0.00467,0.128,0.783,130.036,251053,4,13
"7416","Loopy","King Loopy","WHY (feat. niahn)","5LzOSPYvtgxQiyWmSHOOVu",0.675,0.38,0,-10.118,0,0.0887,0.786,0.00126,0.102,0.294,118.056,244114,4,0
"1730","Super Junior","MAGIC - SUPER JUNIOR SPECIAL ALBUM PART.2","Alright","1ZNowa5CYVyfH3G4zrBx0V",0.673,0.813,5,-3.782,0,0.0642,0.0516,0,0.0425,0.929,80.231,235251,4,20
"4278","TWICE","BDZ (Repackage)","Say it again","5TlXcQVAcGFQM4HWFjTy0F",0.751,0.838,7,-2.794,1,0.137,0.279,0,0.0673,0.579,129.985,203587,4,35
"3835","BTS","Wings","MAMA","51hIGgLnT8s6gEzjVqKlEF",0.543,0.739,5,-4.818,0,0.232,0.000226,2.14e-05,0.0816,0.466,185.832,212275,4,61
"2800","INFINITE","TOP SEED","Wind","7oGEP1UfFPnJOFeE38Erjr",0.66,0.925,0,-3.138,0,0.063,0.0072,0,0.342,0.493,126.001,227464,4,25
"3048","2NE1","CRUSH","COME BACK HOME","63J1RStsmoVKXNTCHRNxii",0.572,0.84,0,-3.349,0,0.126,0.155,0,0.638,0.146,149.864,229627,4,58
"8271","Sung Si Kyung","Here In My Heart","A Dance With You","4i56GYhbBLfTxlG7pqYXOZ",0.328,0.292,8,-9.643,1,0.0292,0.718,0,0.0949,0.205,88.216,239467,4,7
"3010","2NE1","2014 2NE1 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN","DO YOU LOVE ME - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.","49o8J9qCD0zZeXLfpPBgqG",0.657,0.789,9,-8.759,1,0.0818,0.012,0,0.951,0.623,129.955,202736,4,16
"1062","SNSD","The Boys","The Boys *Bring The Boys Out* - David Anthony Remix","1clLR4YXaRgd5MP1PCr5SM",0.795,0.852,11,-3.792,0,0.0431,0.0101,0.000115,0.35,0.828,127.984,264000,4,13
"6897","Epik High","[e]motion","Heaven (Feat. MYK)","2RTj4hjBXnCAsdbrMlbjRs",0.714,0.384,0,-13.707,1,0.072,0.726,0,0.107,0.817,88.973,209213,4,21
"5435","IU","Last Fantasy","Everything's Alright (feat. Kim Hyun-Cheol)","0VhAW8noO9tNKg5mwaDjIC",0.683,0.726,0,-3.881,1,0.0321,0.322,0,0.129,0.698,119.944,215213,4,28
"7079","BewhY","The Blind Star","Hewgeso","5OfqMitjjwKFWBB4L2X67g",0.578,0.879,7,-2.884,0,0.122,0.19,2.12e-05,0.112,0.567,95.017,215695,4,22
"7308","GIRIBOY","avante","Fallin'","0cMen2y5EjI0lw59GQsodR",0.796,0.812,0,-5.348,1,0.377,0.88,0,0.103,0.808,99.804,215040,4,26
"2729","2PM","Member's Selection","Tired of Waiting","6cWVQD3bJFUNHNqr6ATsdc",0.789,0.934,9,-2.764,0,0.0775,0.0715,0,0.137,0.966,131.718,205184,4,28
"5113","LOONA","[12:00]","Hide & Seek","5QZHS9YzYpNDY8nmG2h64N",0.764,0.922,2,-1.583,1,0.0631,0.0377,0.000116,0.124,0.741,130.022,182373,4,40
"8368","BAEKHYUN","Delight - The 2nd Mini Album","Underwater","7tIFeLQFS7A6DLcZ12Mv3U",0.37,0.691,4,-3.614,0,0.0534,0.51,0,0.148,0.304,98.173,199187,4,50
"2217","SHINee","The Story of Light' Epilogue - The 6th Album","Who Waits For Love","4uNSdLUVrv4BN1S9D8NTDz",0.367,0.761,5,-4.249,1,0.117,0.0955,0,0.0886,0.344,92.927,231178,4,37
"5129","MAMAMOO","WAW -Japan Edition-","Another Day","4gcScO7rBAM7OEjopBFyxW",0.62,0.45,3,-8.012,1,0.0381,0.751,0,0.212,0.465,125.907,247267,4,0
"2142","Wonder Girls","REBOOT","사랑이 떠나려 할 때 Faded Love","6c1PYAfNfZ6rWUwFNciOMw",0.438,0.831,3,-4.702,0,0.0433,0.294,7.04e-06,0.433,0.635,194.05,233307,4,34
"7921","LeeHi","First Love","Rose","6MksZu2sx5jzoPszxbRZMw",0.756,0.675,2,-6.619,1,0.0374,0.0446,0,0.56,0.401,124.977,222288,4,50
"626","BIGBANG","BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE-","ナルバキスン (Look at me, Gwisun) - [BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE-]","1yTlLDOf1dslst6kkhn8Nx",0.346,0.976,0,-3.969,1,0.355,0.013,0,0.982,0.379,135.333,230600,4,21
"2382","SHINee","SHINee WORLD Ⅲ in SEOUL - THE 3rd CONCERT ALBUM","Real - SHINee WORLD 3 Version, Live","6Tn58nJgJkMJ4jSHcHzbV8",0.588,0.965,9,-4.454,0,0.111,0.0253,0,0.936,0.302,126.913,217427,4,14
"194","Shinhwa","HEY, COME ON! - The 4th Album","Wild Eyes","5uvNlHJPu9mOcYT64rxRbl",0.809,0.883,9,-5.176,0,0.214,0.0142,0,0.12,0.888,105.119,201867,4,38
"6676","iKON","WELCOME BACK","RHYTHM TA - KR Ver.","3xys4uaPiTFIKgRMoG6Dul",0.765,0.827,7,-3.946,1,0.0875,0.136,0,0.331,0.635,81.988,226973,4,12
"706","BIGBANG","MADE","FXXK IT - KR Ver.","3Us7aZzRAmiAQ0fyfR1rfR",0.716,0.753,0,-3.03,0,0.123,0.162,0,0.192,0.56,90.06,233787,4,23
"5425","IU","Modern Times","Daydream (feat. Yang Hee-eun)","5TjV9Mx486FBvFW9n4IR2m",0.341,0.278,9,-8.606,1,0.0339,0.841,0,0.155,0.288,199.556,220787,4,39
"608","BIGBANG","BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL","BAE BAE - BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL","4ByWhsiixtqtSizWlPcPB3",0.58,0.756,0,-6.232,1,0.056,0.0848,0,0.969,0.349,139.871,122707,4,24
"5147","MAMAMOO","I SAY MAMAMOO : THE BEST","Piano Man 2021","7vazA92d70DoEKRfo3nMcM",0.629,0.81,6,-3.269,1,0.0689,0.229,0,0.339,0.498,111.102,227840,4,41
"4170","Red Velvet","Perfect Velvet - The 2nd Album","Perfect 10","3OK4va42j6de25ZPNdI5kC",0.709,0.572,8,-5.878,0,0.0514,0.56,0,0.331,0.564,121.9,209779,4,44
"6839","Epik High","sleepless in __________","Eternal Sunshine","4fJCpN7FSKLMt22aKQxSuJ",0.847,0.713,2,-6.267,1,0.275,0.188,0,0.0821,0.686,97.021,205389,4,22
"7258","Nafla","ANGELS","dead tree","1uHHOxqZ9xf37CrirjOBaG",0.89,0.694,9,-5.05,1,0.115,0.207,0,0.0375,0.744,98.972,143720,4,16
"4857","Wanna One","1-1=0 (NOTHING WITHOUT YOU)","Nothing Without You (Intro.)","2wVb4ntU3WG20aIBKrT0uT",0.493,0.814,1,-3.631,1,0.0741,0.177,0,0.34,0.418,166.59,83272,4,36
"2720","2PM","LEGEND OF 2PM","SOS Man","0gLGrx2cHJR47OVzHucMGS",0.606,0.823,10,-2.355,0,0.0517,0.000372,1.44e-05,0.311,0.781,127.977,180907,4,9
"427","BoA","OUTGROW","LONG TIME NO SEE","72SAB2TPCMCM1njofu4tne",0.786,0.533,7,-8.22,1,0.0334,0.758,3.9e-06,0.115,0.452,95.003,235053,4,16
"3775","BTS","Love Yourself 結 'Answer'","FAKE LOVE - Rocking Vibe Mix","1WjGvMbHE23jEipydV80Mu",0.466,0.804,2,-4.009,0,0.0392,0.0573,0,0.432,0.352,154.901,238494,4,60
"6444","iKON","NEW KIDS REPACKAGE : THE NEW KIDS","JUST GO","0FlpYJCsavZXEtpcbE38YO",0.671,0.633,8,-4.527,1,0.0356,0.386,0,0.0541,0.666,77.145,216430,4,29
"1074","SNSD","Run Devil Run - The 2nd Album Repackage","Star Star Star (☆★☆)","3RpppdGLN08T2IznmCJ4mM",0.497,0.455,0,-5.421,1,0.0296,0.79,2.63e-06,0.187,0.359,132.931,270240,4,18
"5263","DREAMCATCHER","The Beginning of The End","Intro","3H4Se4M3oBBSXaJ6fsujxq",0.282,0.459,2,-8.806,1,0.0335,0.0218,0.933,0.104,0.0769,177.982,87200,4,33
"4788","NCT 127","NEO CITY : SEOUL– The Origin – The 1st Live Album","Summer 127 - Live","0CKcH89qAZQaa2JzaV4qyM",0.685,0.933,6,-3.381,0,0.0767,0.126,0,0.479,0.418,124.989,235693,4,27
"2716","2PM","LEGEND OF 2PM","Want you back","4AlhfirrI0NuYZU9uRwXJi",0.628,0.799,5,-3.93,1,0.0287,0.019,0,0.0774,0.454,109.95,247653,4,10
"5856","TAEMIN","Press It - The 1st Album","Already","1ffJRJqg9fa8tkTDH6SLQN",0.635,0.858,11,-3.574,0,0.0526,0.0157,0,0.378,0.716,143.041,222503,4,34
"7938","Eric nam","Before We Begin","No Shame","2X80Ip0T79wF65GqWkQWuV",0.771,0.767,0,-3.488,0,0.0899,0.0469,1.13e-06,0.545,0.546,110.96,204853,4,46
"6712","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","1AM - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","4shDm98V7KNXoJqmQkwW92",0.433,0.775,7,-7.864,1,0.0523,0.0178,0,0.451,0.208,173.994,229200,4,16
"902","BIGBANG","2013 BIGBANG Alive Galaxy Tour - The Final In Seoul","Monster - Live","4Sq2qAyYOpAeVETzyWcGDF",0.575,0.972,0,-3.13,1,0.216,0.0479,0,0.964,0.206,127.976,235355,4,16
"708","BIGBANG","MADE","GIRLFRIEND - KR Ver.","2Lfo03sWbKD0u0Ti99vvw9",0.468,0.787,0,-2.312,0,0.238,0.181,0,0.196,0.431,169.951,231067,4,20
"2959","f(x)","Red Light - The 3rd Album","Dracula","5vClivCCQDK6sxmL6MhMFc",0.582,0.943,6,-2.221,0,0.181,0.113,0,0.349,0.432,99.973,194539,4,36
"6276","G-Dragon","2013 G-DRAGON WORLD TOUR 'ONE OF A KIND in SEOUL'","One of a Kind - Live","52fUpY23U2AsSdVCOcfK5v",0.503,0.962,5,-4.51,0,0.454,0.0374,0,0.402,0.411,172.171,208107,4,13
"6886","Epik High","[e]motion","Slow Motion","49n9zpU2oLVFuN8MlKF2VY",0.746,0.809,4,-8.964,0,0.0706,0.0137,0.34,0.103,0.0443,134.972,295960,4,16
"8303","Sung Si Kyung","Sung Si kyung Remake Album","수요일엔 빨간 장미를","0ELaDV6Vm4dldqnaerCGVM",0.577,0.34,11,-9.492,1,0.0322,0.7,2.4e-05,0.105,0.27,124.087,270403,4,9
"5045","Stray Kids","Mixtape","Hellevator","67LJNZyfDA1uaPCtlpyuKN",0.515,0.816,10,-2.33,1,0.165,0.00816,0,0.351,0.288,78.169,240000,4,37
"6606","iKON","iKONCERT 2016 SHOWTIME TOUR IN JAPAN","I MISS YOU SO BAD - iKONCERT 2016 SHOWTIME TOUR IN JAPAN","3rfaI8J9XyvFwAZkjFBfXH",0.298,0.898,11,-5.017,1,0.285,0.345,0,0.943,0.354,196.203,257573,4,4
"471","BoA","LOVE & HONESTY","DOUBLE","5smp9i2u4jySC5gESw9wBd",0.692,0.951,0,-3.65,1,0.0817,0.00951,0.000197,0.21,0.766,99.999,204200,4,22
"1649","Super Junior","PLAY - The 8th Album","I do 두 번째 고백","1BYifTbikas6Q9oCmrpdlL",0.665,0.77,8,-3.651,1,0.0408,0.0219,0,0.0748,0.597,115.007,211757,4,34
"2253","SHINee","FIVE","Become Undone","3WTpchRWYEfuydVpoYy9KF",0.594,0.907,0,-4.085,0,0.0524,0.0146,0,0.579,0.587,164.031,197373,4,26
"576","BoA","ID;Peace B - The 1st Album","Sara","0v3C2ced1zhzdHyA3ehP8z",0.637,0.87,4,-6.116,0,0.108,0.119,4.76e-06,0.311,0.663,92.5,233547,4,18
"5830","TAEMIN","WANT - The 2nd Mini Album","Monologue","5948rGOD7Spt8IALZLOuNr",0.556,0.261,8,-9.74,1,0.03,0.901,0,0.166,0.5,85.876,200530,4,40
"6108","WINNER","WINNER JAPAN TOUR 2015","GO UP - JPN (WINNER JAPAN TOUR 2015)","3dJSWtBBcYt4rAhnxIPncf",0.625,0.804,11,-4.66,0,0.0908,0.234,0,0.311,0.317,127.975,214627,4,3
"2846","INFINITE","One Great Step Returns Live","Still I Miss You (OGS Live Ver.)","5IlxKtfyi7bMUu28G8shJ9",0.59,0.717,7,-6.788,1,0.0357,0.436,4.68e-06,0.365,0.383,95.002,231387,4,7
"4131","Red Velvet","‘The ReVe Festival’ Finale","Remember Forever","2m9K7KlDOQ0NXk9xBpkuoZ",0.576,0.619,3,-3.324,1,0.0419,0.57,0,0.0916,0.524,149.896,187720,3,49
"2358","SHINee","Odd - The 4th Album","너의 노래가 되어 An Ode To You","6kHk38aUwGdVQzKK3xjqKU",0.317,0.265,4,-9.81,1,0.037,0.529,0,0.35,0.179,175.332,257756,4,33
"6693","iKON","DEBUT FULL ALBUM [WELCOME BACK]","AIRPLANE","4sw7ifISM0gOC1mlwWsi12",0.546,0.687,0,-5.547,1,0.214,0.219,0,0.428,0.529,173.814,216043,4,19
"4970","Stray Kids","ALL IN","TOP -Japanese ver.-","6tuhGVjqfYYs0MYxapWibK",0.611,0.967,7,-1.576,1,0.147,0.00139,0,0.302,0.414,97.94,188827,4,54
"2919","INFINITE","Paradise","Be Mine","2MKJ0JC15CmfMCihmgZdN6",0.688,0.926,10,-3.027,0,0.0607,0.00194,0,0.0936,0.756,129.985,206653,4,20
"1868","Super Junior","Sexy, Free & Single - The 6th Album","헤어지는 날 A 'Good'bye","1vs9148ZS5E8kRZrkRnzXc",0.636,0.723,6,-6.065,1,0.0347,0.217,1.46e-06,0.0982,0.201,134.013,228443,4,26
"293","BoA","WHO'S BACK?","Shout It Out","1mmcvCZqX24iy4iVrpKu6Y",0.682,0.898,6,-2.67,1,0.0362,0.146,0,0.222,0.766,117.96,240360,4,26
"7187","Kid Milli","AI, THE PLAYLIST","BLUE","2Ju29XO3vAlh7qDt54BnZL",0.815,0.47,0,-10.326,1,0.0492,0.349,0.012,0.0751,0.409,134.998,165778,4,23
